Object ID,Street Name,Street Type,CNN ID,Street Name 2,Street Type 2,Street Name 3,Street Type 3,Street Name 4,Street Type 4,Annual Pedestrian Volume,Last Edited Date,Geom
1612,MIRAMAR,AVE,22642000,NORTHWOOD,DR, , , , ,314530,,"(37.7301000429, -122.458231576)"
1613,WATERVILLE,ST,20647000,QUINT,ST,THORNTON,AVE, , ,313608,,"(37.7310288635, -122.402039376)"
1614,SILLIMAN,ST,20896000,GIRARD,ST, , , , ,1241369,,"(37.7309805599, -122.406099182)"
1615,ALEMANY,BLVD,21783000,LYELL,ST, , , , ,1196016,,"(37.7305724528, -122.431204869)"
1616,LILLIAN,ST,20089000,BEATRICE,LN, , , , ,264609,,"(37.7313927308, -122.381159715)"
1617,CAYUGA,AVE,21792000,LAMARTINE,ST, , , , ,176536,,"(37.7305599107, -122.433048228)"
1618,SILVER,AVE,20909000,HOLYOKE,ST,BOYLSTON,ST, , ,266662,,"(37.7309433759, -122.410523051)"
1619,OCEAN,AVE,22790000,SAN LEANDRO,WAY, , , , ,3206773,,"(37.729981812, -122.469355131)"
1620,HUDSON,AVE,20057000,ARELIOUS WAL,DR, , , , ,202392,,"(37.7315660088, -122.373339482)"
1621,MAYNARD,ST,21008000,TRUMBULL,ST, , , , ,161333,,"(37.7307775266, -122.422513252)"
1622,LAKE MERCED,BLVD,33508000,CLEARFIELD,DR, , , , ,317865,,"(37.7296569511, -122.490560005)"
1623,SWEENY,ST,20968000,COLBY,ST, , , , ,215142,,"(37.7309254046, -122.415046993)"
1624,TRUMBULL,ST,21668000,NEY,ST, , , , ,260965,,"(37.7308236433, -122.423256923)"
1625,TRUMBULL,ST,21703000,MISSION,ST, , , , ,690869,,"(37.730747113, -122.429317609)"
1626,MIDDLEFIELD,DR,23135000,GELLERT,DR, , , , ,520583,,"(37.7298067542, -122.486529057)"
1627,LA SALLE,AVE,20132000,OSCEOLA,LN, , , , ,137913,,"(37.7315340793, -122.381961761)"
1628,LA SALLE,AVE,33635000,LINDSAY,CIR, , , , ,33045,,"(37.7349380816, -122.386080407)"
1629,HUNTER,ST,52011000,WELDON,ST, , , , ,145476,,"(37.7345764934, -122.409587445)"
1630,THOMAS,AVE,20735000,QUINT,ST, , , , ,126912,,"(37.7347529722, -122.39938785)"
1631,JUSTIN,DR,21817000,AGNON,AVE, , , , ,206027,,"(37.7343745371, -122.422889687)"
1632,TERESITA,BLVD,33011000,EDNA,ST, , , , ,17447,,"(37.7339973521, -122.446549487)"
1633,SILVER,AVE,20745000,CONKLING,ST, , , , ,211850,,"(37.7347322634, -122.401821191)"
1634,BOSWORTH,ST,33390000,HAMERTON,AVE, , , , ,44872,,"(37.7341744312, -122.43754219)"
1635,EMERALD,LN,33505000,EVERGLADE,DR, , , , ,285837,,"(37.7333311308, -122.48899773)"
1636,SAN JOSE,AVE,21863000,MILTON,ST, , , , ,208400,,"(37.7343281188, -122.429580157)"
1637,JAKEY,CT,28225000,HAWKINS,LN, , , , ,320238,,"(37.7350593185, -122.384487877)"
1638,SPRINGFIELD,DR,33506000,EMERALD,LN, , , , ,350261,,"(37.7333684499, -122.488132067)"
1639,BRIDGEVIEW,DR,33310000,UNNAMED 021,0, , , , ,45706,,"(37.7348691313, -122.397280129)"
1640,CRESCENT,AVE,21043000,NEVADA,ST, , , , ,182006,,"(37.7346434072, -122.411839299)"
1641,COLON,AVE,22801000,BRENTWOOD,AVE, , , , ,200862,,"(37.733887791, -122.458242973)"
1642,EMERALD,LN,33507000,RIVERTON,DR, , , , ,290710,,"(37.7334064043, -122.487251524)"
1643,BELLA VISTA,WAY,22358000,STANFORD HEI,AVE, , , , ,34175,,"(37.7340395579, -122.45009033)"
1644,TAMPA,LN,28195000,BRIDGEVIEW,DR, , , , ,17576,,"(37.7349357878, -122.396182752)"
1645,PRENTISS,ST,21044000,CRESCENT,AVE, , , , ,104286,,"(37.7346744737, -122.412460542)"
1646,HWY 101 S OF,RAMP,28073000,ALEMANY,BLVD,PUTNAM,ST, , ,993504,,"(37.7347378563, -122.41084271)"
1647,SANTA FE,AVE,20744000,SILVER,AVE, , , , ,282474,,"(37.734889428, -122.401569415)"
1648,WEST POINT,RD,20170000,MIDDLE POINT,RD, , , , ,114632,,"(37.7352496182, -122.379427772)"
1649,NEWHALL,ST,20664000,PALOU,AVE, , , , ,86528,,"(37.7350430439, -122.392789137)"
1650,LAGUNITAS,DR,23142000,CRANLEIGH,DR, , , , ,308605,,"(37.7337272811, -122.473186749)"
1651,GENEBERN,WAY,21818000,COLLEGE,AVE,JUSTIN,DR, , ,251008,,"(37.7345683134, -122.423865535)"
1652,MARSILY,ST,21825000,SAINT MARYS,AVE, , , , ,209231,,"(37.7345122681, -122.427414225)"
1653,LANCASTER,LN,33509000,LAKESHORE,DR, , , , ,244210,,"(37.733360738, -122.496627615)"
1654,GATES,ST,21053000,CRESCENT,AVE, , , , ,129804,,"(37.7347677334, -122.414325882)"
1655,JUNIPERO SER,BLVD,33537000,WOODACRE,DR, , , , ,331239,,"(37.733834463, -122.47202823)"
1656,WOODACRE,DR,33640000,JUNIPERO SER,BLVD, , , , ,258108,,"(37.7338574555, -122.471776577)"
1657,CRESCENT,AVE,21180000,ELLSWORTH,ST, , , , ,190701,,"(37.7347988294, -122.414947973)"
1658,CHENERY,ST,21942000,DIAMOND,ST, , , , ,951881,,"(37.7345127558, -122.433892306)"
1659,MENDELL,ST,20661000,NEWCOMB,AVE, , , , ,224583,,"(37.735229826, -122.389784043)"
1660,VERNA,ST,22351000,TERESITA,BLVD, , , , ,54429,,"(37.7342845716, -122.448344504)"
1661,CHENERY,ST,21935000,CARRIE,ST,UNNAMED 026,0, , ,54680,,"(37.734545787, -122.432660545)"
1662,LINDSAY,CIR,28152000,WHITNEY YOUN,CIR,HILLVIEW,CT, , ,137238,,"(37.7353140679, -122.385282307)"
1663,FOERSTER,ST,22352000,TERESITA,BLVD, , , , ,139610,,"(37.7342818761, -122.44890637)"
1664,ANDERSON,ST,21181000,CRESCENT,AVE, , , , ,174346,,"(37.7348297989, -122.415567612)"
1665,HUNTERS POIN,BLVD,20164000,HAWES,ST,HUDSON,AVE, , ,63209,,"(37.7336212883, -122.37698706)"
1666,BENTON,AVE,21675000,GENEBERN,WAY, , , , ,242075,,"(37.7328447144, -122.425167164)"
1667,BENTON,AVE,21239000,COLLEGE,AVE, , , , ,218638,,"(37.7328945887, -122.423598499)"
1668,BARNEVELD,AVE,21009000,SWEENY,ST, , , , ,303563,,"(37.7331642085, -122.407296731)"
1669,NEWHALL,ST,33247000,BAYVIEW,CIR, , , , ,142448,,"(37.7333778968, -122.394286392)"
1670,OCEAN,AVE,23078000,LAGUNITAS,DR, , , , ,991635,,"(37.7321249356, -122.474219566)"
1671,SAN ALESO,AVE,22766000,MONTEREY,BLVD, , , , ,180343,,"(37.732288643, -122.464433032)"
1672,WHITNEY YOUN,CIR,20188000,HUDSON,AVE, , , , ,261871,,"(37.7336367372, -122.382292554)"
1673,LANE,ST,20209000,OAKDALE,AVE, , , , ,266965,,"(37.7335389027, -122.388495202)"
1674,SANTA FE,AVE,20738000,QUINT,ST, , , , ,154149,,"(37.7333563014, -122.400048841)"
1675,COUNTRY CLUB,DR,23318000,OCEAN,AVE, , , , ,340919,,"(37.7318521504, -122.495157084)"
1676,LAKESHORE,DR,23314000,OCEAN,AVE, , , , ,285025,,"(37.7318893123, -122.494312033)"
1677,OCEAN,AVE,23313000,SUNSET,BLVD, , , , ,1101015,,"(37.7319148145, -122.493732024)"
1678,THORNE,WAY,33309000,BRIDGEVIEW,DR, , , , ,36275,,"(37.7335152618, -122.397696811)"
1679,OCEAN,AVE,23310000,GELLERT,DR, , , , ,314211,,"(37.7319408834, -122.493139075)"
1680,OCEAN,AVE,23309000,MORNINGSIDE,DR, , , , ,284906,,"(37.7319778756, -122.492297539)"
1681,JUSTIN,DR,21237000,BENTON,AVE, , , , ,241368,,"(37.733145384, -122.422040539)"
1682,FOLSOM,ST,21047000,ALEMANY,BLVD, , , , ,222927,,"(37.7332833219, -122.413837251)"
1683,YERBA BUENA,AVE,22804000,SAINT ELMO,WAY,PLYMOUTH,AVE, , ,182740,,"(37.7325481415, -122.458626941)"
1684,BOSWORTH,ST,21788000,LYELL,ST, , , , ,165871,,"(37.7329985045, -122.431969811)"
1685,CLEARFIELD,DR,23307000,OCEAN,AVE, , , , ,284471,,"(37.7320151415, -122.491449652)"
1686,WESTMOORLAND,DR,23306000,OCEAN,AVE, , , , ,312871,,"(37.7320522832, -122.490604446)"
1687,I-280 TO HWY,RAMP,52127000,I-280 NORTHB,0, , , , ,185291,,"(37.7333719156, -122.411667987)"
1688,OCEAN,AVE,23303000,HAVENSIDE,DR, , , , ,345452,,"(37.7320895079, -122.489757216)"
1689,SAN ANDREAS,WAY,22901000,MONTEREY,BLVD, , , , ,180145,,"(37.7325277329, -122.464687964)"
1690,SWEENY,ST,21010000,SAN BRUNO,AVE, , , , ,301937,,"(37.7334920892, -122.406223682)"
1691,VALDEZ,AVE,22644000,MANGELS,AVE, , , , ,156645,,"(37.7326940037, -122.456090043)"
1692,SPRINGFIELD,DR,23299000,OCEAN,AVE, , , , ,319055,,"(37.7321649032, -122.488048484)"
1693,TOPEKA,AVE,20624000,MADDUX,AVE, , , , ,141406,,"(37.7336437906, -122.398597843)"
1694,FERNWOOD,DR,22682000,UNNAMED 040,0,BRENTWOOD,AVE,ROSEWOOD,DR,180287,,"(37.7326343675, -122.460442209)"
1695,CHILTON,AVE,21973000,CHENERY,ST, , , , ,138286,,"(37.7349146511, -122.436413035)"
1696,ELK,ST,22267000,BOSWORTH,ST,CONGO,ST, , ,390178,,"(37.7348617487, -122.439947599)"
1697,ARLINGTON,ST,21866000,ROANOKE,ST, , , , ,99200,,"(37.7350323593, -122.429711852)"
1698,AGNON,AVE,21231000,CRESCENT,AVE, , , , ,208614,,"(37.7351577886, -122.422134017)"
1699,SLOAT,BLVD,32903000,37TH,AVE, , , , ,58134,,"(37.7339651828, -122.49441634)"
1700,SPRINGFIELD,DR,23334000,SLOAT,BLVD, , , , ,349768,,"(37.7340797058, -122.488180192)"
1701,CASTRO,ST,21933000,LAIDLEY,ST, , , , ,106208,,"(37.7350113744, -122.432471315)"
1702,NEWHALL,ST,20667000,OAKDALE,AVE, , , , ,150914,,"(37.7356659023, -122.392226868)"
1703,CASHMERE,ST,20191000,HUDSON,AVE, , , , ,92812,,"(37.7358081973, -122.38343865)"
1704,LAKESHORE,PLZ,33724000,SLOAT,BLVD, , , , ,879194,,"(37.7340554323, -122.490456766)"
1705,MABREY,CT,28166000,WHITNEY YOUN,CIR,RICHARDS,CIR, , ,124356,,"(37.7357889023, -122.38578554)"
1706,SLOAT,BLVD,23246000,RIVERTON,DR, , , , ,289611,,"(37.7341220153, -122.487301446)"
1707,CRESCENT,AVE,21819000,LEESE,ST, , , , ,334528,,"(37.7352099105, -122.42270112)"
1708,MIDDLEFIELD,DR,23137000,SLOAT,BLVD, , , , ,350425,,"(37.7341610247, -122.486415577)"
1709,SLOAT,BLVD,23335000,CONSTANSO,WAY,EVERGLADE,DR, , ,289494,,"(37.7341182332, -122.48896926)"
1710,DIAMOND,ST,33455000,UNNAMED 026,0, , , , ,167112,,"(37.7350409423, -122.433728203)"
1711,THOMAS,AVE,20741000,SILVER,AVE, , , , ,148254,,"(37.7355857635, -122.400370543)"
1712,BURNSIDE,AVE,21974000,CHENERY,ST, , , , ,179913,,"(37.7354211914, -122.438090924)"
1713,CHENERY,ST,21870000,ROANOKE,ST, , , , ,99195,,"(37.7355644453, -122.430258959)"
1714,BRADFORD,ST,52005000,UNNAMED 017,0, , , , ,395494,,"(37.7359034935, -122.409862373)"
1715,SAINT FRANCI,BLVD,22908000,SAN BUENAVEN,WAY, , , , ,214918,,"(37.7349938629, -122.465364178)"
1716,BANKS,ST,21050000,OGDEN,AVE, , , , ,97576,,"(37.7358622903, -122.412977246)"
1717,BARNEVELD,AVE,52025000,SAN BRUNO,AVE, , , , ,989741,,"(37.7359419285, -122.408065993)"
1718,WHITNEY YOUN,CIR,28177000,YOUNG,CT, , , , ,162942,,"(37.7363077202, -122.385834679)"
1719,MURRAY,ST,21232000,RICHLAND,AVE, , , , ,144103,,"(37.7357818208, -122.420176679)"
1720,UNNAMED 011,0,33400000,UNNAMED 025,0,PENNY,LN, , ,34108,,"(37.7355776337, -122.433024235)"
1721,OGDEN,AVE,21054000,FOLSOM,ST, , , , ,145146,,"(37.7358981373, -122.413597203)"
1722,HWY 101 N ON,RAMP,33690000,SAN BRUNO AV,RAMP,ALEMANY,BLVD, , ,836763,,"(37.7360266912, -122.407447635)"
1723,LIPPARD,AVE,21968000,SURREY,ST, , , , ,96155,,"(37.7355821783, -122.435089775)"
1724,GATES,ST,21184000,OGDEN,AVE, , , , ,148011,,"(37.7359343179, -122.414222993)"
1725,MIRALOMA,DR,22811000,YERBA BUENA,AVE,RAVENWOOD,DR, , ,180072,,"(37.7351844619, -122.460490284)"
1726,ELK,ST,22266000,PARADISE,AVE, , , , ,119993,,"(37.7355367634, -122.439737208)"
1727,ALEMANY,BLVD,52226000,SAUL,ST, , , , ,259060,,"(37.7360510802, -122.409021172)"
1728,YORBA,ST,33564000,41ST,AVE, , , , ,322923,,"(37.7345669315, -122.499052264)"
1729,OGDEN,AVE,21183000,ELLSWORTH,ST, , , , ,136658,,"(37.7359701085, -122.41484209)"
1730,CONSTANSO,WAY,23336000,ESCONDIDO,AVE, , , , ,316548,,"(37.7347686129, -122.488588731)"
1731,PERASTO,AVE,52024000,DICKINSON,ST, , , , ,327516,,"(37.736117433, -122.407383662)"
1732,03RD,ST,20213000,MCKINNON,AVE, , , , ,3324414,,"(37.7363951383, -122.390158258)"
1733,40TH,AVE,23428000,YORBA,ST, , , , ,317032,,"(37.7346219766, -122.497682401)"
1734,ANDERSON,ST,21185000,OGDEN,AVE, , , , ,137291,,"(37.7360057862, -122.415459295)"
1735,YORBA,ST,23424000,39TH,AVE, , , , ,320195,,"(37.734669745, -122.49660948)"
1736,OHLONE,WAY,33380000,SURREY,ST, , , , ,66124,,"(37.735700201, -122.435378277)"
1737,YORBA,ST,23370000,38TH,AVE, , , , ,323998,,"(37.7347128954, -122.495545393)"
1738,OGDEN,AVE,21189000,MOULTRIE,ST, , , , ,181438,,"(37.7360414517, -122.41607634)"
1739,MENDELL,ST,20211000,LA SALLE,AVE, , , , ,167845,,"(37.7364877643, -122.388666177)"
1740,LEESE,ST,21233000,RICHLAND,AVE, , , , ,338901,,"(37.7359329297, -122.423165086)"
1741,ARLINGTON,ST,21856000,MATEO,ST, , , , ,135222,,"(37.735862392, -122.42844244)"
1742,I-280 NORTHB,0,52115000,I-280 NORTHB,RAMP, , , , ,181568,,"(37.7362815078, -122.403894426)"
1743,HUDSON,AVE,20193000,REUEL,CT, , , , ,133677,,"(37.736609471, -122.383651066)"
1744,ANDOVER,ST,21190000,OGDEN,AVE, , , , ,197809,,"(37.7360792715, -122.416730727)"
1745,FOERSTER,ST,22295000,TERESITA,BLVD, , , , ,213954,,"(37.7356071798, -122.446418571)"
1746,DEDMAN,CT,20200000,WHITNEY YOUN,CIR,CASHMERE,ST, , ,52608,,"(37.7366060719, -122.385726216)"
1747,37TH,AVE,23365000,YORBA,ST, , , , ,324830,,"(37.7348157088, -122.49447659)"
1748,UNNAMED 011,0,33401000,SUSSEX,ST, , , , ,66327,,"(37.735844001, -122.432881617)"
1749,CASTRO,ST,21937000,BEMIS,ST,SUSSEX,ST, , ,106858,,"(37.7358585874, -122.432548641)"
1750,REVERE,AVE,20742000,SILVER,AVE, , , , ,212524,,"(37.7364380191, -122.39856911)"
1751,EMIL,LN,33009000,CRESTA VISTA,DR, , , , ,25316,,"(37.7355071016, -122.455564597)"
1752,EL MIRASOL,PL,23247000,CRESTLAKE,DR, , , , ,346822,,"(37.7349993009, -122.485988711)"
1753,BAY SHORE,BLVD,20773000,HELENA,ST, , , , ,254274,,"(37.7363135461, -122.406717045)"
1754,SWISS,AVE,21984000,SURREY,ST, , , , ,76380,,"(37.7358097393, -122.437993862)"
1755,SELBY,ST,51667000,WATERVILLE,ST, , , , ,17310,,"(37.7363962024, -122.402885313)"
1756,LULU,ALY,22384000,CRESTA VISTA,DR, , , , ,24112,,"(37.7355719538, -122.453316044)"
1757,MISSION,ST,21827000,RICHLAND,AVE, , , , ,1865343,,"(37.7360661129, -122.424479475)"
1758,BOUTWELL,ST,52027000,HELENA,ST, , , , ,4594,,"(37.7363722344, -122.405723692)"
1759,GLOBE,ALY,22807000,CRESTA VISTA,DR, , , , ,40503,,"(37.7355201483, -122.457836579)"
1760,HOLLY PARK,CIR,21234000,MURRAY,ST, , , , ,159272,,"(37.7361424006, -122.420147031)"
1761,VAN BUREN,ST,21969000,SURREY,ST, , , , ,167690,,"(37.7358934839, -122.435850756)"
1762,CRESTA VISTA,DR,32989000,CASITAS,AVE,BAXTER,ALY, , ,63746,,"(37.7355093145, -122.459720342)"
1763,SAN JACINTO,WAY,22817000,SAN FELIPE,AVE, , , , ,135886,,"(37.732599721, -122.463487606)"
1764,BEACHMONT,DR,23080000,LAGUNITAS,DR, , , , ,1199127,,"(37.7324282732, -122.473985831)"
1765,MIDDLEFIELD,DR,23133000,OCEAN,AVE, , , , ,352765,,"(37.7322429205, -122.486287409)"
1766,BAYVIEW,CIR,33244000,WHITECLIFF,WAY, , , , ,141689,,"(37.7337719138, -122.394471983)"
1767,OCEAN,AVE,23132000,SYLVAN,DR, , , , ,323184,,"(37.7322818581, -122.485408282)"
1768,BOSWORTH,ST,21923000,ROTTECK,ST, , , , ,166291,,"(37.7331851259, -122.431135976)"
1769,REVERE,AVE,20677000,BRIDGEVIEW,DR,NEWHALL,ST, , ,186428,,"(37.7337926535, -122.393917153)"
1770,MEADOWBROOK,DR,23129000,OCEAN,AVE, , , , ,324979,,"(37.7323207911, -122.484528625)"
1771,HAMERTON,AVE,21979000,MANGELS,AVE, , , , ,85067,,"(37.7330971954, -122.437897542)"
1772,MANGELS,AVE,21978000,BURNSIDE,AVE, , , , ,113846,,"(37.7330915725, -122.438829162)"
1773,SILVER,AVE,20764000,ELMIRA,ST, , , , ,281138,,"(37.7336702613, -122.403522482)"
1774,HARBOR,RD,20086000,BERTHA,LN, , , , ,176851,,"(37.7340387958, -122.381297387)"
1775,INNES,AVE,20175000,MIDDLE POINT,RD,INGALLS,ST, , ,116771,,"(37.7340865611, -122.379443949)"
1776,INVERNESS,DR,23221000,OCEAN,AVE, , , , ,352314,,"(37.7323985982, -122.482764654)"
1777,MANGELS,AVE,21981000,BADEN,ST, , , , ,48866,,"(37.7331161945, -122.439765707)"
1778,LAS VILLAS,CT,34010000,LA SALLE,AVE, , , , ,69024,,"(37.7339933291, -122.385768691)"
1779,OCEAN,AVE,23123000,26TH,AVE, , , , ,348946,,"(37.7324372284, -122.481888662)"
1780,CONGO,ST,22272000,MANGELS,AVE, , , , ,105160,,"(37.7331028954, -122.442015533)"
1781,25TH,AVE,23121000,OCEAN,AVE, , , , ,315605,,"(37.7324761114, -122.48100678)"
1782,BOSWORTH,ST,21859000,ROUSSEAU,ST, , , , ,167470,,"(37.7333180654, -122.430291033)"
1783,MANGELS,AVE,22273000,DETROIT,ST, , , , ,66212,,"(37.7330926263, -122.444333612)"
1784,BELL,CT,28222000,WHITNEY YOUN,CIR, , , , ,136517,,"(37.7340744115, -122.384810662)"
1785,MANGELS,AVE,22798000,HAZELWOOD,AVE, , , , ,158802,,"(37.7329285613, -122.45527373)"
1786,24TH,AVE,23119000,OCEAN,AVE, , , , ,312724,,"(37.7325150023, -122.480124567)"
1787,MANGELS,AVE,22291000,EDNA,ST, , , , ,17795,,"(37.7330819231, -122.446614181)"
1788,COUNTRY CLUB,DR,23319000,HUNTINGTON,DR, , , , ,313267,,"(37.7322754499, -122.495186577)"
1789,23RD,AVE,23091000,OCEAN,AVE, , , , ,309463,,"(37.7325542132, -122.479244306)"
1790,CASTRO,ST,21934000,CHENERY,ST, , , , ,127602,,"(37.7345563049, -122.43242978)"
1791,NORDHOFF,ST,22271000,STILLINGS,AVE, , , , ,111729,,"(37.7344203584, -122.441210035)"
1792,CHENERY,ST,21944000,THOR,AVE, , , , ,449031,,"(37.7345338821, -122.434316754)"
1793,SAN JOSE AV,RAMP,33371000,SAN JOSE,AVE, , , , ,275895,,"(37.7346409497, -122.429403863)"
1794,CRESCENT,AVE,21186000,MOULTRIE,ST, , , , ,173695,,"(37.7348606573, -122.416185089)"
1795,NATICK,ST,21929000,CHENERY,ST, , , , ,186506,,"(37.7346053904, -122.43187149)"
1796,CASE,ST,52010000,WELDON,ST, , , , ,209508,,"(37.7349824656, -122.409942634)"
1797,SAINT MARYS,AVE,21854000,COLLEGE,AVE, , , , ,279650,,"(37.734698839, -122.427852014)"
1798,BROMPTON,AVE,21943000,CHENERY,ST, , , , ,543082,,"(37.7346222639, -122.43472791)"
1799,BRENTWOOD,AVE,22799000,HAZELWOOD,AVE, , , , ,139839,,"(37.7342723018, -122.456529577)"
1800,CRESCENT,AVE,21197000,BACHE,ST, , , , ,250264,,"(37.734925961, -122.417492039)"
1801,CRESCENT,AVE,21203000,PORTER,ST, , , , ,188058,,"(37.734956957, -122.418112455)"
1802,CRESCENT,AVE,33662000,PUTNAM,ST, , , , ,190293,,"(37.7350765975, -122.411179018)"
1803,STILLINGS,AVE,22276000,MALTA,DR, , , , ,76017,,"(37.7345693671, -122.442984396)"
1804,TOPEKA,AVE,20743000,SILVER,AVE, , , , ,285285,,"(37.7352663371, -122.400965602)"
1805,LULU,ALY,22380000,LOS PALMOS,DR, , , , ,36306,,"(37.7344191461, -122.452797342)"
1806,MADDUX,AVE,20732000,QUINT,ST,UNNAMED 021,0, , ,44908,,"(37.7353126517, -122.398221729)"
1807,DETROIT,ST,22275000,VISTA VERDE,CT,STILLINGS,AVE, , ,84725,,"(37.734562377, -122.444349833)"
1808,ROBBLEE,AVE,20740000,THOMAS,AVE, , , , ,124773,,"(37.7352908616, -122.399922541)"
1809,STILLINGS,AVE,22293000,TERESITA,BLVD, , , , ,219803,,"(37.7345537325, -122.445366851)"
1810,BELLA VISTA,WAY,33010000,LOS PALMOS,DR, , , , ,31069,,"(37.7344676516, -122.450844325)"
1811,CLEARFIELD,DR,33530000,MORNINGSIDE,DR, , , , ,303662,,"(37.7337863909, -122.49157312)"
1812,SAN BRUNO,AVE,33689000,SAN BRUNO AV,RAMP,ISLAIS,ST,SAN BRUNO AV,RAMP,174901,,"(37.7352062168, -122.407298002)"
1813,SLOAT,BLVD,32895000,SUNSET BLVD,RAMP, , , , ,292644,,"(37.7337527457, -122.495284646)"
1814,CRESCENT,AVE,21229000,ARNOLD,AVE, , , , ,116668,,"(37.735032236, -122.419619559)"
1815,SUNSET BLVD,RAMP,32894000,SLOAT,BLVD, , , , ,40367,,"(37.7337933505, -122.494388914)"
1816,ALEMANY BLVD,RAMP,33663000,CRESCENT,AVE, , , , ,262377,,"(37.7351884905, -122.410981263)"
1817,SKYLINE,BLVD,32890000,SLOAT,BLVD,39TH,AVE, , ,283900,,"(37.7337757784, -122.496649219)"
1818,CASTRO,ST,21936000,SURREY,ST, , , , ,106020,,"(37.7348475121, -122.432456359)"
1819,SUNSET BLVD,RAMP,32893000,SLOAT,BLVD, , , , ,40117,,"(37.7338413689, -122.493351002)"
1820,CRESCENT,AVE,21230000,MURRAY,ST, , , , ,141170,,"(37.7350630687, -122.420236969)"
1821,SUNSET BLVD,RAMP,32892000,SLOAT,BLVD, , , , ,291451,,"(37.7338839127, -122.492431271)"
1822,PHELPS,ST,33249000,QUESADA,AVE, , , , ,10880,,"(37.735489352, -122.395244433)"
1823,SAINT MARYS,AVE,21865000,SAN JOSE,AVE, , , , ,339978,,"(37.7349558895, -122.428450193)"
1824,GLOBE,ALY,22803000,LOS PALMOS,DR,HAZELWOOD,AVE, , ,86422,,"(37.7344912654, -122.457576149)"
1825,NEWCOMB,AVE,20660000,03RD,ST, , , , ,3061782,,"(37.7355954641, -122.39042947)"
1826,SAUL,ST,52017000,HUNTER,ST, , , , ,323793,,"(37.7353083797, -122.408278863)"
1827,LOS PALMOS,DR,22357000,BELLA VISTA,WAY, , , , ,113821,,"(37.7346231909, -122.450775134)"
1828,CASHMERE,ST,20198000,LA SALLE,AVE, , , , ,137239,,"(37.7356665517, -122.387188822)"
1829,REVERE,AVE,20682000,QUINT,ST, , , , ,86004,,"(37.7355197194, -122.398027456)"
1830,SUNSET,BLVD,32897000,SUNSET BLVD,RAMP, , , , ,320497,,"(37.73238016, -122.493840669)"
1831,GALVEZ,AVE,51852000,HAWES,ST, , , , ,85819,,"(37.7343075627, -122.376503239)"
1832,SUNSET BLVD,RAMP,32899000,SUNSET,BLVD, , , , ,291586,,"(37.7323873659, -122.493685393)"
1833,BOSWORTH,ST,21852000,CUVIER,ST, , , , ,225295,,"(37.7334780705, -122.428572783)"
1834,QUINT,ST,20733000,TOPEKA,AVE, , , , ,169521,,"(37.7339626588, -122.399393093)"
1835,GENEBERN,WAY,21823000,MURRAY,ST, , , , ,269022,,"(37.7335529912, -122.4250479)"
1836,COLLEGE,AVE,21816000,MURRAY,ST, , , , ,244372,,"(37.7335873771, -122.423707507)"
1837,HWY 101 TO I,RAMP,52125000,I-280 SOUTHB,0, , , , ,224251,,"(37.7337909426, -122.411486372)"
1838,LANE,ST,20208000,NEWCOMB,AVE, , , , ,199695,,"(37.7341754067, -122.38792284)"
1839,SAN JOSE AV,RAMP,33394000,I-280 N OFF,RAMP,SAN JOSE,AVE, , ,115837,,"(37.733510378, -122.431274775)"
1840,MISSION,ST,21699000,MURRAY,ST,BOSWORTH,ST, , ,715005,,"(37.733679957, -122.426404376)"
1841,BOSWORTH,ST,21940000,DIAMOND,ST, , , , ,3297030,,"(37.7335552832, -122.434157751)"
1842,SILVER,AVE,20739000,LEDYARD,ST, , , , ,337148,,"(37.7340781458, -122.402869074)"
1843,SAN BRUNO,AVE,21011000,GAVEN,ST, , , , ,245181,,"(37.7340226924, -122.406528593)"
1844,MIDDLE POINT,RD,20168000,HARE,ST, , , , ,116122,,"(37.7344843281, -122.379434069)"
1845,BARNEVELD,AVE,21013000,RICKARD,ST, , , , ,272423,,"(37.7340364366, -122.408065449)"
1846,ROUSSEAU,ST,54185000,GLEN,CT, , , , ,205698,,"(37.7336987212, -122.430346758)"
1847,MONTEREY,BLVD,22911000,SAN BENITO,WAY, , , , ,195189,,"(37.7330970795, -122.467011708)"
1848,SILVERVIEW,DR,33243000,BAYVIEW,CIR, , , , ,249541,,"(37.7342680477, -122.395845085)"
1849,MURRAY,ST,21240000,JUSTIN,DR, , , , ,222707,,"(37.7338477359, -122.422391533)"
1850,MONTEREY,BLVD,22903000,SANTA CLARA,AVE,SAN ANSELMO,AVE, , ,179337,,"(37.7331578361, -122.465671895)"
1851,BACHE,ST,21195000,BENTON,AVE, , , , ,167792,,"(37.7339542923, -122.417584154)"
1852,MONTEREY,BLVD,22929000,SANTA ANA,AVE, , , , ,194235,,"(37.7331253805, -122.467865347)"
1853,WATERVILLE,ST,20763000,SILVER,AVE, , , , ,337051,,"(37.7341973569, -122.4026781)"
1854,BENTON,AVE,21198000,PORTER,ST, , , , ,125900,,"(37.733989178, -122.418204192)"
1855,WILDER,ST,21927000,SAN JOSE AV,RAMP,NATICK,ST,ARLINGTON,ST,184239,,"(37.7337703622, -122.431607772)"
1856,ISLAIS,ST,52012000,WELDON,ST, , , , ,191545,,"(37.7341395555, -122.409205171)"
1857,THOMAS,AVE,20731000,MADDUX,AVE, , , , ,141169,,"(37.7343162732, -122.398355467)"
1858,BOSWORTH,ST,21808000,BROMPTON,AVE, , , , ,488595,,"(37.7337224586, -122.4350093)"
